Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
C1,100nF,C_0402_1005Metric,123.5,-80.98,90.0,top
U1,SHT45,Sensirion_DFN-4_1.5x1.5mm_P0.8mm_SHT4x_NoCentralPad,120.5,-81.0,0.0,top
